CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts
190,FIR202600190,CASE202600190,2025-05-23,95,178,3,1,2,6,5,52,2025-05-23 03:51:16,2025-05-23 13:41:16,2025-05-23 14:50:16,17.634954,78.355569,"On 23rd May 2025 at approximately 3:51 am, Yutika Thaman, a resident of Yadgir Town, reported to the police station that her chain was snatched by three individuals, namely Nicholas Golla, Xiti Trivedi and Jatin Dass. The incident occurred near the Yadgir Bus Stand while she was on her way home with her friends Tara"
191,FIR202600191,CASE202600191,2025-02-09,308,66,1,2,11,32,3,19,2025-02-08 21:20:55,2025-02-09 03:07:55,2025-02-09 03:14:55,15.59245,77.271512,"On 8th February 2025 at around 9:40 PM, a tax fraud case was reported at Chitradurga Town Police Station in Chitradurga district. The complainant, Reva Bassi, alleged that the accused, Ekiya Mammen, had committed an economic offense by falsifying tax returns and causing a loss of Rs 50000"
192,FIR202600192,CASE202600192,2025-01-19,286,102,1,1,13,39,3,31,2025-01-19 04:24:46,2025-01-19 07:26:46,2025-01-19 08:16:46,14.293733,74.319402,"On 19th January 2025 at approximately 4:24 am, a complaint was filed at Kalaburagi East Police Station by Kabir Gulati regarding an organized crime incident involving smuggling. The victim, Madhav Sinha and Zansi Pandya, were allegedly transported to an unknown location against their will by Gabriel Sachdev and Vamakshi Andra. Further"
193,FIR202600193,CASE202600193,2026-05-19,28,35,4,2,12,35,2,12,2026-05-19 09:32:43,2026-05-19 12:36:43,2026-05-19 14:12:43,15.627425,77.734597,"On 19th May 2026 at approximately 9:32 am, Yelahanka Police Station received a complaint from Manya Ranganathan regarding vandalism committed by Dayamai Mall on the property of Arin Nath in Bengaluru Urban district. The accused is alleged to have damaged the complainant's car tires and scratched the paint of their house with sharp objects"
194,FIR202600194,CASE202600194,2025-06-07,410,87,2,2,15,43,3,24,2025-06-07 11:17:01,2025-06-07 16:49:01,2025-06-07 17:44:01,13.365906,78.259784,"On 7th June 2025 at approximately 11:17 am, a riot broke out in front of the Dharwad Central Police Station in Dharwad district. The incident involved a group of individuals led by Jonathan Setty, Nisha Ahluwalia and Jeremiah Kota who were protesting against the construction of a new factory in their neighborhood. The protesters began to throw stones and"
195,FIR202600195,CASE202600195,2026-04-05,291,60,2,1,5,14,1,17,2026-04-04 18:54:53,2026-04-05 06:15:53,2026-04-05 06:54:53,13.381594,74.22423,"On 04th April 2026 at around 18:54:53 hours, a brutal murder took place at Samuel Chadha and Yamini Dube's residence in Chikkaballapur West Police Station jurisdiction. The complainant, Sai Verma, reported that the accused, Upadhriti Chaudhuri, Vamakshi Grewal,"
196,FIR202600196,CASE202600196,2025-08-24,273,19,4,2,12,35,4,7,2025-08-23 16:50:27,2025-08-23 23:01:27,2025-08-24 00:09:27,11.735035,74.458868,"On 23rd August 2025 at approximately 4:50 PM, a complaint was filed by Utkarsh Raval regarding vandalism committed by Ryan Gour and Meghana Ghosh at APMC Police Station in Belagavi district. The accused are alleged to have damaged the property of Ojas Sibal and Laksh Contractor without any provocation. Further investigation is underway to"
197,FIR202600197,CASE202600197,2024-08-28,270,84,3,1,13,37,4,23,2024-08-28 15:37:43,2024-08-28 18:04:43,2024-08-28 19:26:43,13.382688,78.291829,"On 28th August 2024 at approximately 15:37:43 hours, a complaint was filed by Warhi Kohli at Dharwad West Police Station, Dharwad district, regarding an organized crime incident involving gang activity. The victim, Akshay Sinha, was allegedly attacked and injured by Niharika Shan and her accomplices. Further investigation revealed that the accused"
198,FIR202600198,CASE202600198,2026-07-13,169,109,1,2,6,18,3,32,2026-07-13 03:59:33,2026-07-13 09:27:33,2026-07-13 10:49:33,12.99436,76.291647,"On 13th July 2026 at around 3:59 am, Mitali Chander, the complainant, reported an incident of domestic violence against her husband Viraj Deep and his friend Amruta Bhattacharyya, who are also the accused. The accused, Nandini Dixit and Gaurav Nagy, physically assaulted the victim, Viraj Deep, at"
199,FIR202600199,CASE202600199,2026-03-18,147,127,4,2,1,3,3,37,2026-03-17 13:04:02,2026-03-17 23:31:02,2026-03-18 00:11:02,15.892106,77.70614,"On 17th March 2026 at approximately 13:04:02 hours, a theft incident occurred at Devaraja Police Station in Mysuru district. The complainant Jeet Parekh reported that his mobile phone worth Rs.50,000 was stolen from his residence by an accused Gaurangi Prasad. Further investigation revealed that the accused had earlier visited"
200,FIR202600200,CASE202600200,2026-06-21,194,86,1,2,11,33,4,23,2026-06-21 08:17:52,2026-06-21 14:49:52,2026-06-21 16:36:52,13.324381,78.271254,"On 21st June 2026 at approximately 8:17 am, a complaint was filed by Rushil Kapadia regarding a forgery incident that occurred at Dharwad South Police Station in Dharwad district. The victim, Vincent Nanda, alleges that his signature was forged on a cheque worth Rs. 50,000, which was then used to withdraw"
201,FIR202600201,CASE202600201,2026-05-21,418,145,4,2,1,1,1,42,2026-05-21 15:10:22,2026-05-21 19:59:22,2026-05-21 21:26:22,17.524959,74.04149,"On 21st May 2026 at approximately 3:10 pm, Ramanagara North Police Station received a complaint from Sachi Chaudhuri regarding the theft of her vehicle, a white Toyota Corolla, which was parked outside her residence in Ramanagara. The complainant alleges that when she returned to her vehicle after completing her work, it was found missing"
202,FIR202600202,CASE202600202,2026-03-26,418,145,1,1,10,28,4,42,2026-03-26 16:07:08,2026-03-26 22:30:08,2026-03-26 23:31:08,17.537665,74.01629,"On March 26, 2026 at approximately 4:07 PM, Varenya Gole, the complainant, reported to Ramanagara North Police Station that her sister-in-law, Bhavani Pingle, was subjected to dowry harassment by her husband, Ridhi Dewan. The accused has been harassing and torturing Bhavani since their"
203,FIR202600203,CASE202600203,2024-11-20,164,93,4,2,6,18,3,27,2024-11-20 00:39:05,2024-11-20 04:46:05,2024-11-20 04:54:05,18.39053,76.945731,"On 20th November 2024 at approximately 1:39 AM, a domestic violence incident occurred at the residence of Ekaraj Guha and Hemangini Sha in Hassan East Police Station jurisdiction. The complainant, Yagnesh Mital, reported that Noah Raman and Yash Bala physically assaulted them, causing bodily harm. The accused are known to the victims"
204,FIR202600204,CASE202600204,2025-07-08,379,156,1,1,5,14,4,46,2025-07-08 02:21:10,2025-07-08 07:00:10,2025-07-08 07:41:10,12.550304,74.016271,"On 8th July, 2025 at approximately 2:21 am, a murder occurred at 100/1, Newtown Layout, Tumakuru South Police Station, Tumakuru district. The victim Raksha Chowdhury (30), a resident of the above mentioned address was found dead with multiple stab wounds by her husband Advaith Sabharwal who had returned from"
205,FIR202600205,CASE202600205,2024-12-24,189,76,1,1,8,22,4,21,2024-12-24 04:53:43,2024-12-24 07:44:43,2024-12-24 09:16:43,18.436288,77.956611,"On 24th December 2024 at around 04:53:43 pm, Tanmayi Bora, a resident of Dakshina Kannada Market Police Station in Dakshina Kannada District, reported a drug offense to the police. The accused, Ekbal Sehgal and Gaurav Sankaran, were found possessing drugs without proper prescription. The victims,"
206,FIR202600206,CASE202600206,2025-05-08,312,146,3,2,15,44,2,43,2025-05-08 03:28:33,2025-05-08 16:13:33,2025-05-08 17:47:33,16.759534,77.50673,"On May 8th, 2025 at approximately 3:28 am, a complaint was filed by Dev Keer regarding a public nuisance incident that occurred in Shivamogga Town. The complainant alleged that Ekanta Narain and Yashawini Nanda created a disturbance in the area, causing inconvenience to the residents. Further investigation revealed that the accused were involved in"
207,FIR202600207,CASE202600207,2024-09-03,413,48,2,1,2,4,2,12,2024-09-03 10:46:29,2024-09-03 15:36:29,2024-09-03 16:44:29,15.63609,77.744135,"On September 3rd, 2024 at approximately 10:46 am, Bellandur Police Station received a complaint from Robert More regarding a robbery incident that occurred on the highway. The victim, Vanya Raja, reported that two individuals, Manan Dash and Nikita Sawhney, had robbed her of her valuables while she was traveling on the highway. An investigation into"
208,FIR202600208,CASE202600208,2025-04-22,8,131,4,1,13,39,2,40,2025-04-22 05:54:03,2025-04-22 16:50:03,2025-04-22 17:06:03,15.894318,77.692992,"On April 22, 2025 at approximately 05:54:03 AM, a complaint was filed by Vasatika Saran at Metagalli Police Station in Mysuru district regarding an organized crime incident involving smuggling. The victim, Gautam Munshi, reported that he was attacked and injured by Chasmum Ganesh, who is accused of smuggling goods il"
209,FIR202600209,CASE202600209,2026-07-03,146,129,4,2,9,26,4,38,2026-07-03 02:22:02,2026-07-03 12:26:02,2026-07-03 12:47:02,15.868437,77.671544,"On 3rd July 2026 at around 2:22 am, Orinder Mangat (Complainant) reported to Lashkar Police Station in Mysuru district that his wife Janani Dara (Victim) has gone missing since yesterday evening. The Victim was last seen at their residence in Lashkar and her mobile phone is also unreachable. The Complainant has no idea where"
210,FIR202600210,CASE202600210,2025-01-30,47,10,3,2,3,9,5,3,2025-01-30 06:38:37,2025-01-30 10:27:37,2025-01-30 10:48:37,16.641854,77.150405,"On January 30, 2025 at approximately 6:38 AM, Ballari South Police Station received a complaint from Robert Radhakrishnan regarding identity theft committed by Ladli Chandran against Bina Malhotra. According to the complainant, Ladli Chandran used Bina Malhotra's personal information without her consent and created multiple social media accounts in her name."
211,FIR202600211,CASE202600211,2026-02-08,381,119,1,2,9,25,3,34,2026-02-08 02:39:07,2026-02-08 05:49:07,2026-02-08 06:35:07,14.503585,76.71747,"On 8th February 2026 at approximately 2:39 am, Koppal North Police Station received a complaint from Madhavi Swamy regarding the disappearance of her seven-year-old son Tanveer Kamdar. The complainant alleges that Tanveer was last seen with his friend Aishani Dash in the vicinity of their residence in Koppal. Further investigation revealed that"
212,FIR202600212,CASE202600212,2025-06-16,30,139,3,2,14,40,3,41,2025-06-16 00:39:57,2025-06-16 05:19:57,2025-06-16 06:34:57,14.116793,78.585181,"On 16th June 2025 at around 00:39:57, a traffic crime was reported at Raichur West Police Station in Raichur district. The complainant, Onveer Salvi, filed a complaint against Maya Nadkarni for driving under the influence of alcohol, which resulted in an accident involving Shivani Aggarwal as the victim. Further"
213,FIR202600213,CASE202600213,2025-05-24,162,5,1,2,9,27,2,1,2025-05-23 23:19:19,2025-05-24 09:56:19,2025-05-24 10:20:19,16.018798,74.102806,"On 23rd May 2025 at around 11:19 PM, Bagalkote South Police Station received a complaint from Abha Dara regarding her sister Baghyawati Chana's disappearance. The victim was last seen with Bhavini Swamy, who is known to have a history of criminal activity. An investigation has been launched to locate the missing person and bring the accused to justice."
214,FIR202600214,CASE202600214,2026-06-13,338,17,3,2,14,42,1,5,2026-06-12 22:21:24,2026-06-12 23:26:24,2026-06-12 23:36:24,11.742147,74.409937,"On 12th June 2026 at approximately 22:21:24 hours, a complaint was lodged by Lajita Srivastava at Malmaruti Police Station in Belagavi district regarding an illegal racing incident that took place on the National Highway. The complainant alleged that the accused, Hema Kothari, was involved in a high-speed race with other vehicles,"
215,FIR202600215,CASE202600215,2026-07-10,72,31,2,1,13,39,4,12,2026-07-10 09:15:03,2026-07-10 19:55:03,2026-07-10 20:03:03,15.630074,77.752893,"On 10th July 2026 at approximately 9:15 am, a complaint was filed by Faras Prabhu at Jayanagar Police Station, Bengaluru Urban, regarding an organized crime of smuggling. The complainant alleges that Yutika Shankar and Azad Cherian were assaulted and kidnapped by Aishani Raj, Ekanta Singh, and Rey"
216,FIR202600216,CASE202600216,2025-08-27,248,22,3,1,8,22,4,7,2025-08-27 14:57:31,2025-08-27 20:26:31,2025-08-27 20:40:31,11.697013,74.441795,"On 27th August 2025 at approximately 14:57:31 hours, a complaint was filed by Bhavya Wali at Angol Police Station in Belagavi district regarding a drug offense. The accused, Samesh Chakraborty, was found possessing drugs without proper prescription. Ekavir Sagar, the victim, reportedly witnessed the incident"
217,FIR202600217,CASE202600217,2025-12-23,464,100,4,2,4,11,5,28,2025-12-22 19:15:02,2025-12-22 22:35:02,2025-12-23 00:30:02,17.424275,77.623519,"On 22nd December 2025 at approximately 7:15 PM, Zaitra Tank, the complainant, reported to Haveri North Police Station that Chanchal Mander and Shaurya Agrawal were defrauded by Frederick Goda, Fiyaz Buch, and Hitesh Vig. The accused individuals allegedly conspired to commit insurance fraud by fabric"
218,FIR202600218,CASE202600218,2024-11-12,315,72,4,2,3,8,5,21,2024-11-11 17:33:07,2024-11-12 02:39:07,2024-11-12 03:24:07,18.378008,77.910497,"On 11th November 2024 at approximately 5:33 PM, a cybercrime was reported at Dakshina Kannada West Police Station in Dakshina Kannada district. The complainant, Lila Wadhwa, reported that her friend, Fariq Bassi, had fallen victim to a phishing scam after receiving an email appearing to be from a legitimate source"
219,FIR202600219,CASE202600219,2025-02-22,409,65,2,2,3,7,1,18,2025-02-21 23:24:32,2025-02-22 04:48:32,2025-02-22 06:43:32,12.012163,75.386874,"On February 21st, 2025 at approximately 11:46 PM, Chikkamagaluru North Police Station received a complaint from Damyanti Parmar regarding an online fraud committed by Eesha Tank and Meera Kannan against Bimala Keer. The complainant alleged that the accused had created fake social media profiles and used them to defraud the victim"
220,FIR202600220,CASE202600220,2026-06-21,352,69,2,2,14,41,5,19,2026-06-21 03:20:13,2026-06-21 15:40:13,2026-06-21 16:09:13,15.571167,77.237407,"On 21st June 2026 at approximately 3:20 am, a hit and run incident occurred near the Chitradurga North Police Station in the district of Chitradurga. The complainant, Ojasvi Khosla, reported that the accused, Caleb Choudhury and Chatresh Rana, were driving their vehicle when they collided with a car being driven"
221,FIR202600221,CASE202600221,2025-09-13,250,109,4,2,15,44,4,32,2025-09-13 11:47:14,2025-09-13 12:52:14,2025-09-13 13:47:14,13.011795,76.279456,"On September 13th, 2025 at approximately 11:47 am, a complaint was filed by Nakul Bains regarding a public nuisance incident that occurred in Kodagu East Police Station's jurisdiction. The accused, Janaki Talwar and Warjas Pall, allegedly created a disturbance in the public area by playing loud music without permission, disrupting the peace and"
